Obstacle Density,Mobility (m/s),Frequency (GHz),Transmit Power (dBm),Number of Antennas,Codebook Size,Bandwidth (MHz),Interference Level (dB),SIFT Keypoints,Beamforming Gain (dB),Latency (ms),Energy Consumption (kWh/Gb),Throughput (Mbps),Beam Training Time (s),SNR Improvement (dB),Processing Time (ms),Memory Usage (MB),Environment_Outdoor,Device Type_IoT Sensor,Device Type_Smartphone,Optimized
6,1.6792670509151477,150,17.978087245511563,256,64,50,-68.60680869989493,240,10.795688217955425,7.427938931715825,0.03493752534776448,369.4120988362096,0.10709167877969643,8.10608263085365,1.9946751339902802,360,False,True,False,0
8,1.5821988663680289,100,21.747884300839885,512,64,200,-81.7386036871559,485,18.143895836496768,1.6255789430372762,0.02374589233781594,963.7974835896866,0.039198118180587924,10.655532451897681,4.345564241145222,193,False,False,False,1
3,2.1580608671074755,100,22.562271920673304,64,64,200,-73.22933322442661,298,13.900941220632859,9.749499613666213,0.01616065301497465,669.7617488785963,0.12709599541884906,5.120874333433028,2.8351594611614312,207,False,False,False,0
8,2.6707741590534066,150,15.019274368916964,64,128,50,-60.580023452754375,211,18.815351913397283,1.1284928351724912,0.0206062491882126,598.7743269538583,0.03948035799828641,16.379563758705675,2.0952824771448832,382,True,False,True,1
1,0.23821975392908856,100,17.87525930941829,256,64,100,-59.09479158391258,226,13.919925939113527,6.411851419025361,0.02021641683407373,734.8207027198786,0.11956793037424822,14.388299664957263,4.941824284018713,252,True,False,True,0
9,2.194489471021087,60,29.78524376267439,256,256,400,-52.10439621421759,120,24.774369544387465,6.063693362806495,0.034541115366542925,475.72710047034957,0.166991155443179,17.267349873806843,4.29920716573667,273,False,False,False,0
9,0.5622358322927467,100,32.89470598635317,256,64,50,-58.78660070385627,246,14.645922755912977,2.2124415778275317,0.04780149861454418,782.2661512787192,0.0180796803686276,11.8341618215407,4.977013276346144,230,True,False,False,0
5,2.574531159471492,100,18.994852338632487,512,32,50,-71.75792816412867,188,13.62940953511744,2.358243844421768,0.011930875478319258,453.9076281755898,0.08975192523445912,16.996109655692585,1.6727631377130185,510,False,False,False,0
4,2.457190541584968,150,17.674307055225455,64,256,200,-91.0171517081577,402,14.17697936373019,8.134097390151641,0.01004089198377792,843.7268663708181,0.09759930377157874,14.713738164064676,1.5753706957914346,404,False,False,False,0
6,1.6223812649566332,28,14.879929114297063,256,128,400,-95.01182211485788,302,23.44709285888943,8.988062125714148,0.03400727777257302,340.5655738688541,0.16030370726084137,5.05419398801358,3.013511811776957,509,False,False,True,0
7,2.1307283958699346,28,26.96227921626453,256,64,200,-97.27440550445704,184,19.543282430040172,3.547152692953926,0.021362418483188608,349.7919933682218,0.09890397006965339,8.80541442632768,3.5545750401382157,251,True,True,False,0
5,0.9430503395512452,28,18.07749254165843,128,32,50,-66.67370841073081,266,20.960261461311646,4.941675675663116,0.04522193369355828,570.1449748840616,0.11783179942670083,12.40837028309372,1.6842403701334066,394,True,False,True,1
9,1.4135036967984438,60,34.69373847747971,512,128,100,-59.62318723010034,483,23.770157651415257,4.194955369345182,0.02309001231623268,487.6850425255616,0.16032880818173353,14.28031024567957,4.441722672354171,405,False,True,False,0
3,2.464910693131415,100,18.14212005159883,128,128,400,-74.56580246579605,171,23.678087272675114,1.652923116879867,0.021589504021155573,683.3042598562258,0.11635411365656523,5.983862969969557,3.1280539146534534,238,False,False,False,1
7,1.3777955915196416,28,19.853401169565704,64,256,50,-97.264291258318,397,21.084187698680914,7.058838214142285,0.02078042484873189,427.8616792062211,0.07807688856872065,15.576198922756875,2.64376733288259,508,False,True,False,0
5,1.0733947959763253,150,25.08335490530087,128,128,50,-73.2264712704331,108,12.967366432619844,8.426736413251211,0.015794113090729766,307.49558416333014,0.026310032747910633,13.153041464708897,3.4082146917081806,440,False,False,True,0
7,1.4826373417508996,28,30.042107329782624,128,128,100,-53.21253692377248,380,22.65059981012508,3.7439142165208636,0.03326121897108442,522.827706594611,0.14868396960738975,12.886689602274284,3.539814851889157,216,True,False,True,1
2,2.484747757311655,28,21.737966633640845,128,128,50,-70.11934045337698,357,13.056640512865956,9.911582142676465,0.0167285440933684,604.8608495474316,0.1755162485308095,9.380683371468727,1.1711331239351765,285,True,False,False,0
4,1.0056241421126182,100,20.566400844723958,512,128,50,-59.528625576859255,374,21.14348221147648,1.6826640155411945,0.026985246391611636,228.3400484467214,0.19431226203383117,13.922346492358653,4.999570666820198,343,False,False,True,0
2,0.5212847794072314,100,34.890945839870206,64,64,400,-59.99236758041247,337,20.284045998173113,6.9561164243306886,0.028438882090225957,601.0467631598488,0.18605397734659798,5.4123933444766195,2.455678307217902,511,False,False,False,0
7,2.1360420609923425,100,10.26234102849861,128,64,400,-53.39354501096736,119,21.3833327521067,5.034052130734801,0.010819681875118978,387.33103472310717,0.16150940267831726,5.970504957559827,1.2461705876395848,428,True,False,True,0
2,2.4779346381242453,60,32.37663222128114,512,64,400,-61.488561717506336,332,17.990285210707235,5.019417109959903,0.0106722911928457,453.20669638165714,0.13225966712668835,16.008051308192623,4.4092926991020605,163,True,False,True,0
1,0.3019124355706,60,13.728520648493436,64,64,200,-62.61497429934552,320,19.580892733738295,5.118810544301862,0.030808507550273173,351.3863161569531,0.1584774277078213,9.828370138009458,4.972074716849249,214,False,False,False,0
9,0.7196223382678342,28,29.648131905222836,256,32,100,-88.29486675146796,425,24.29980120651383,3.328135964212856,0.03784138928916529,938.2692950137539,0.0920959054418929,10.204506134367257,4.265434036864361,245,False,True,False,1
1,0.4259159692829817,100,25.44828899615745,128,64,400,-97.00374223394593,116,11.516328912613224,7.440065445990092,0.04768569929121619,715.0026531521925,0.12300748081025864,8.125778048846778,4.407529959439383,455,False,False,True,0
8,1.0438242347464999,28,18.546182137452302,64,128,200,-74.12002674730961,479,14.6327091217243,7.494188734765242,0.017164771366278204,336.21428026061506,0.07625296373644518,11.684310381498982,3.5037404568778037,309,True,True,False,0
2,1.351052936716238,150,31.84687388802546,128,64,200,-93.77828960266224,188,19.170355196475736,3.5415739909524433,0.014130352377443303,680.5282010967552,0.07207475084627273,5.779901471169505,4.689302312883731,195,True,False,True,1
8,2.2464790108899195,150,10.322680699524799,256,64,100,-51.890206186100436,295,24.46081195197234,8.517758147726052,0.012083516277086037,863.7151686238416,0.15377143692244644,9.505448353566706,1.1429542069098702,486,True,False,True,0
3,1.9534427546450224,100,15.667266301873092,64,256,100,-85.50376186834858,449,11.433616714939017,3.85160449285297,0.02744166331651801,461.4671874994918,0.09624722863767672,12.906858826665463,4.066895451816804,286,False,False,True,0
6,1.8627857024352936,100,24.1723199062384,512,128,50,-57.35278983078535,183,10.338238322951296,7.52583811587888,0.03492589469343828,846.961758240564,0.05031063995689555,11.984478823387056,3.6828409133363023,412,False,False,True,0
3,1.0571248398289632,150,18.78855650124245,64,64,200,-80.61876873987703,486,10.83624397705492,2.088997907608598,0.04362213427005057,238.97344990599314,0.04836825076895452,19.995044646845507,1.198339882096009,291,True,True,False,0
7,2.52434265925428,100,25.25943738295819,512,64,400,-83.84028750713114,186,10.786085296917982,2.518314785233711,0.03730579529172526,840.5032283795513,0.1732427486982874,10.83146978175365,3.1758943159059174,488,True,True,False,0
9,1.4138615021944938,60,10.60275483521667,64,64,100,-53.24207138116894,406,23.617237866661064,3.8421608005742605,0.018334431562994295,586.2648184051297,0.13877449392890753,10.804985888814633,3.060241383031478,200,False,False,True,1
2,2.9373148140454637,60,12.911473262042813,512,32,200,-81.8338713956888,437,20.818868619007368,6.344863909010753,0.028470814655851162,300.6770392089839,0.113748753938042,12.553726661216905,3.766136900307907,246,True,False,True,0
5,1.9024264148872105,100,13.17740600546098,256,64,400,-80.48560456684318,253,20.156595492944174,6.809603369308293,0.04641385385234621,466.4272461003203,0.08617835983930829,7.854546654068447,1.3101256464366902,468,True,True,False,0
6,0.3787942246935082,150,14.732091147900235,256,256,200,-94.69541101935454,327,17.838592303927143,4.567205547707274,0.02306964249909485,989.193693201955,0.09185530424955389,18.144566344387368,4.221115141313648,322,False,False,False,1
4,2.028532686226302,28,21.48328602001357,256,128,100,-66.47766673587454,363,21.729289254582277,1.7005523779946263,0.029949214603677263,805.2004149781835,0.020912686897039325,13.584016832966729,1.5576137680460187,216,True,False,False,1
4,0.9753120462950969,100,28.80321748858928,64,128,50,-85.55802927612433,322,12.334719891423862,4.362711868834518,0.04834261338574787,617.5777252466038,0.09643292752489012,7.881614587991336,2.6746584538474907,472,False,True,False,0
4,2.058981590058292,100,32.638470948222526,256,64,200,-70.71979160802464,220,15.87911784682656,7.198907643632364,0.03938832022294791,203.647520714073,0.16113643301819555,16.901623870581986,4.525152030006544,203,False,False,True,0
2,0.20892344448721722,28,30.88431325710615,128,64,400,-70.43241479733953,272,17.35006376146515,7.038959150172843,0.03990961542566768,476.0304246113502,0.08371743121811123,5.514982567142798,3.2421264219819856,348,False,False,True,0
4,0.5246443115278782,100,14.92219679439209,256,64,100,-64.04001522021164,103,11.656142465150893,2.441767718848985,0.020093360176529105,336.7463626107435,0.08288043798321901,19.73846300878141,2.518363655018937,266,False,False,False,0
1,2.5672117767173592,28,21.02876380576581,512,128,50,-62.73792569137794,441,16.292705640062756,1.0700557324207045,0.02658792473220513,163.90097155485122,0.012986150773664683,17.97724002157057,1.1928089681833471,499,False,False,False,0
6,0.6815386710705447,150,14.985289943963375,512,128,400,-74.27737827992303,227,14.747526688939306,7.776834555665051,0.01329368652386887,587.9839498473834,0.09698869988603304,13.694591833010298,3.6890940688068867,368,False,True,False,0
1,2.51112337572882,60,16.61179541667977,512,32,400,-83.45040261982984,209,10.53373218690194,1.9573134974671933,0.034261034682021345,900.2671298567885,0.014814154060113703,6.6694349413559975,4.9461870612271355,281,False,False,False,0
6,0.8378282653632313,150,22.588674537797154,64,256,400,-58.1274552582633,454,12.051031040938529,1.7411422956785696,0.014149206581699767,708.0398813567126,0.1183663913216646,8.229091599345072,4.647185595033532,180,True,True,False,0
1,1.928645730176123,60,11.702725618088063,128,32,200,-84.50671752957577,136,21.460552347512078,1.0243109515074713,0.04343638328823819,324.71234918246006,0.10628884250063966,9.191527554703447,3.869184310293712,269,False,False,False,0
6,2.082451720529493,28,15.45435823983183,256,256,100,-74.62454527653342,170,10.270568642569668,4.893411933612345,0.04258215148079988,616.2261462584102,0.1696016147955598,8.615476068554164,1.4211714330237801,447,False,False,False,0
8,1.5379642594351588,60,33.38445403267794,128,32,400,-79.9373708398136,388,24.013799486445414,5.529375108107329,0.03134420404489238,948.910855012272,0.12053831607588703,12.462800156801686,1.9577603736015767,158,True,False,False,0
2,0.9159320300901939,150,21.652907316462226,128,128,200,-57.246080701515595,130,11.296369486708562,6.738976415337316,0.015646641327881187,750.6235476306418,0.07145119751122089,19.168405554007215,1.747396077813148,350,True,False,True,0
2,0.6379331291132884,60,21.134663149446805,512,32,100,-78.40407344270857,480,21.988571413051872,3.6645745664132727,0.011023159327806727,720.5265094660875,0.10808389178921368,11.662588771517157,2.4218465610225812,419,True,False,True,1
4,0.09956806368727866,28,10.364178868781973,512,256,100,-80.69504055812578,367,23.479248114152064,7.3938224474810195,0.0418683467017029,971.3423496047646,0.14294420759248458,14.923468522601082,1.942068911166142,393,False,False,True,0
3,0.9118392037221714,60,16.184993676458646,512,64,200,-65.50881535511813,110,24.117033772756706,2.523986716662474,0.03400561932853707,818.9859800656224,0.02785312112797273,15.328748089682348,1.9777577838867728,409,True,False,False,1
4,1.959488371593849,100,31.65731089955453,64,256,200,-69.87794450692786,443,23.01215535243959,8.487910477993125,0.038437185469915335,222.96118878887694,0.12800407680938242,18.07371087881724,3.4669197415016226,403,False,True,False,0
7,2.814914455345448,150,14.115710706466718,128,64,400,-94.6376583252077,427,14.31325059138165,6.14663496001401,0.022152285029454703,412.87157827858124,0.18415899357581605,5.507319313572789,2.274810623845534,508,False,True,False,0
1,2.613613446789156,100,20.378123488368026,128,128,100,-74.59155968280184,131,14.996306970077155,6.255008410348436,0.03037930951375658,968.6266306639175,0.06683475616993644,11.064950890213133,3.7086515058898923,171,False,True,False,0
6,2.2981943296059075,28,10.358272646675031,64,256,50,-63.22608058333762,156,16.398185479151138,2.8879787240119734,0.03988696682158602,540.734854778198,0.12905876802651833,16.77102671129149,4.791558636584722,189,False,True,False,1
3,2.365342029759896,60,21.958387041763896,64,32,200,-50.39626177043219,265,12.089450341106513,1.6669787437034942,0.028502532332551983,200.4737007890668,0.16605259556654628,17.223005224481692,3.553911666452956,328,True,False,True,0
7,1.9949547104279857,100,10.525527668155428,64,256,100,-68.54265830148404,287,10.334086826008358,5.182523227726043,0.034055368910749236,512.7443917051077,0.10724321551333858,18.90998922761017,4.006626708841485,462,True,False,True,0
2,0.780860572698009,100,30.490238826644998,128,64,100,-81.4853466779341,441,23.03682421421552,6.540507567301231,0.04158913047231849,727.2939106637207,0.14641611146387312,15.541915397270035,4.006321661131352,136,False,False,False,0
2,2.72158509211749,60,30.62134418717759,128,128,400,-88.69242000989408,118,18.311930743156843,1.8554181279551702,0.018608825810655157,997.793399513117,0.06909196431295941,8.677309191571153,2.322811153597244,198,False,False,False,1
4,2.012196935717502,60,29.693554707559247,512,32,50,-56.35848829233399,215,19.130844132673246,9.5548102707535,0.012637155574299293,391.5147849068817,0.06815110605577751,12.584986146265672,1.059831978373742,217,False,True,False,0
1,1.6813218929413198,150,17.084101722277957,512,256,400,-59.27173939432486,283,23.90482712226693,9.823729242095261,0.03127294043243221,562.6781873913463,0.13684096414172653,5.485179318783463,1.2201918519768578,151,True,False,True,0
3,0.3329684076404432,100,30.93093045554545,128,64,50,-88.30385896103076,369,19.976802671704235,5.9091102585324276,0.012485030828803829,891.7126341848145,0.14402768605496194,14.703925116473702,2.1282410035382338,267,False,True,False,0
9,1.3411666314192763,100,23.574953315131733,512,32,50,-89.96839549267133,132,20.3628025650972,9.550622397460655,0.04066229177467013,419.7404962516002,0.18803184290730732,13.31442817263135,3.758172734630392,443,False,False,False,0
7,1.3810748136057789,28,19.34520272167506,64,128,200,-64.24316115944123,109,21.80452972655113,2.6150071382276776,0.03876845790535154,198.33540093177152,0.052719329196415164,15.002544211419396,4.62673255459317,467,True,False,False,0
7,2.59369082856801,150,25.633248992605825,256,32,100,-84.25239690406202,179,11.745226747861057,1.228786166615724,0.04526850685861188,954.0422875013536,0.09896134325671413,18.952108300813933,4.835193048762985,503,True,True,False,0
4,1.6399446605633654,28,10.30852615150935,512,128,100,-84.68006008190211,291,15.402432298206872,1.3546858176135093,0.035582483921358425,539.5967260421501,0.057597559901139364,15.309149175806473,1.1033946553602938,205,False,False,False,1
2,1.141201646911229,100,13.574021940018804,128,32,100,-92.38548764661724,419,24.523118915550494,6.287612314841012,0.01268790283009495,552.5053396947745,0.025217510567246627,9.80674895562142,4.960348982531085,341,True,True,False,0
4,2.930400985531978,28,28.55733845425657,512,256,50,-86.8012240145085,289,23.843951171509097,1.5547769509314118,0.020126085019584697,659.080130143764,0.08661380031002266,7.981049958052351,2.289988873426775,143,True,False,True,1
6,0.332161779978947,100,16.104040217903826,512,64,100,-78.62462212036752,167,23.261129444652774,9.626910461416784,0.042317273782508776,103.18296133290215,0.08107534198475862,17.819543102279823,4.371824912940461,156,False,True,False,0
3,1.267645284935834,100,24.95022793321874,512,256,200,-63.35808313637922,447,16.78132765508459,2.2773988968345873,0.01668529669254351,938.0180580119643,0.061382482796615706,7.914982149106409,1.7211818427871215,502,True,False,True,1
1,0.12607402551421587,28,19.62756507057574,256,256,50,-83.1845952793125,224,22.857894303802084,3.7425052544768076,0.03793921871259549,425.3059762970875,0.06642902931648913,7.424143708930458,1.2515930304274367,418,False,False,True,0
8,2.219712362300791,28,31.370144469981536,64,128,50,-83.56978302600787,435,10.725938229186484,8.402660217985137,0.04121037323681912,457.23867614591376,0.07847824320674283,8.099181210214637,2.51342169625075,170,True,False,False,0
5,2.754229656597452,60,33.81038264991609,128,128,50,-85.75433737237822,158,12.22776136385676,2.968662907936838,0.023204471914209646,256.69832277991145,0.19787915022821778,12.632612721957603,4.4357015541227724,479,False,False,False,0
5,0.8401119886514683,60,32.089118209254764,256,128,50,-76.08581662444786,196,16.209515477260812,3.1867161260911354,0.022891898936116338,440.3364519632149,0.1587619755337832,6.862811647391853,1.8832996635112642,502,False,False,False,0
4,2.5750250303973625,60,16.765499867339916,128,256,200,-90.96816510293424,374,17.250881000231896,6.7807806021191634,0.032312107248365876,823.5491776984469,0.023566228206512323,19.071774958950535,1.6158293030073687,180,False,True,False,0
6,0.8766546913856933,100,14.854071726152057,128,32,100,-75.71846329839371,248,13.952607302812853,3.484774796403361,0.044451453310190556,819.9925052999813,0.17575850353247335,19.493805608601345,4.639217315800762,403,True,True,False,0
3,2.7323104849317454,28,21.860872340518377,128,32,200,-64.7912221902655,377,15.34715006271681,2.957028706069303,0.01895624807653922,942.2171568059075,0.13032763201574757,19.60702779924498,4.753348810485836,498,False,False,False,1
9,2.261885710790352,150,10.183353770904507,256,256,100,-98.51047479836889,364,12.441641515380532,3.2875994287509176,0.04765032784169611,462.90652541271623,0.17921281442316275,5.586872072295797,1.0501927967556357,359,True,True,False,0
5,2.414720330524316,100,10.645234821579542,64,256,200,-99.51103098471191,108,17.33701047573861,5.415827494066542,0.03396474739280433,737.8493533737259,0.07492484055474335,19.192962897200477,3.9097429496619265,339,False,False,False,0
3,0.0540196668013635,150,23.832265990575003,128,64,400,-96.24385449227454,382,21.90764939301792,9.69489885458334,0.04968505885409105,556.5137996868013,0.09825858431422656,19.961223989261377,2.2368309461173066,135,False,True,False,0
1,2.8884310712220778,28,23.011235104132147,64,128,400,-73.2169969135944,372,19.920405904919583,8.490141474051054,0.013584548959812906,823.6205105672179,0.1802831408885406,19.136436640182307,2.4988174798687584,249,True,False,True,0
6,2.18001297621097,100,34.8645497258815,64,128,400,-57.277245840729826,400,11.616883710483119,3.561492381041594,0.015062485460270364,741.2878082196972,0.061788895823599484,15.064083586440592,2.8764118998059596,169,False,False,True,0
2,0.9142532861584,150,15.046045884093953,512,256,400,-99.7557766989874,107,17.31372405095074,4.270358876482879,0.04306567214853931,431.1126327576481,0.18394516648662892,15.518452286127513,2.707163880698078,460,False,False,False,0
3,2.488183994576541,150,16.452598229011713,256,256,50,-53.16693477076595,307,20.464695741695873,5.180610254536696,0.04459023582415397,403.00645082832324,0.16741494530741116,6.8337940981017145,3.059895139928421,360,True,True,False,0
1,0.8445635952447899,60,12.838516058157168,256,32,50,-94.68607442147321,224,17.948429448309117,9.810366823152913,0.027818347534837355,327.1982167251708,0.19630600877276574,18.11445615612444,3.329446862960065,197,False,True,False,0
9,2.6182615186983837,60,32.938575241343614,512,256,200,-57.90082359708869,222,15.875133948033234,2.551514215021441,0.0385628470456934,618.864211439774,0.07160894153310898,5.894593769431572,2.862382019351697,494,False,False,True,1
8,0.33774117123581104,60,29.44528111146127,512,32,200,-75.85726175085266,132,19.328716319258174,4.2173479314269455,0.044702291497821546,967.4585664344736,0.05479310420090885,9.765958199264595,3.80625416195807,143,False,False,True,1
2,2.111057932382387,100,30.558477786421186,64,256,400,-67.0321306360578,100,24.529579979504135,7.564834845844435,0.011725111528753147,280.0600638558094,0.07286471043868833,19.867274677222802,3.874406651368568,196,False,False,False,0
8,1.622095429934731,28,32.56909469911272,128,64,100,-74.46585077764088,303,11.42361864649117,9.67549360842049,0.03295801691973035,185.7272094138927,0.1913834612378597,11.334918186544929,2.7614367897047805,180,True,False,True,0
9,0.28960341058632244,28,23.122499668145956,256,64,400,-76.14758874103227,105,15.85024091121341,2.4010769148781392,0.044139226661059586,207.46057786868226,0.07328392625005889,6.967343359478881,1.5698525923484343,300,True,False,False,0
1,0.725681484776517,60,21.279829786268092,128,32,200,-58.25502858178043,396,16.099087795691435,3.046419587749112,0.025926197783390996,804.788808625135,0.11739024579187524,19.5394199307362,3.5625556852804907,389,False,False,True,1
5,0.03721210883194437,60,18.259786841640413,128,128,400,-62.20568102160918,104,18.654509657025564,3.0312520695138723,0.022095344244497075,415.09432385610734,0.08669906369143769,19.76209470562604,4.091826849402835,506,True,False,True,0
8,1.4063038963935175,60,24.73036535869639,512,64,200,-75.8298881738498,179,12.282619028228769,1.1883882654286615,0.04182826740379351,301.9301449231417,0.08528182745153837,7.805640278580715,3.552438084815799,416,False,True,False,0
2,0.9037957822800011,150,21.356959919745563,128,32,400,-94.41820353019692,373,12.649645448057043,6.437040624828546,0.023431463340113447,417.55970653615003,0.04674193587702049,17.972057131102563,3.3522190633872624,142,True,False,True,0
4,1.7950724528932764,60,21.289139665139377,64,256,100,-94.22985203427959,276,14.28042078996782,7.036327667313044,0.010126971927380128,680.7977315465696,0.1120451127515421,10.856349892908376,1.9176479649384253,397,False,False,True,0
7,0.8917134231258516,150,33.423196593278476,512,256,400,-59.92302696404623,437,24.338050649027792,6.4227330111272805,0.04838290350516263,592.1084123454553,0.1713868084437693,10.720526967300717,3.580548163277033,294,False,False,False,0
3,0.8997573345209541,28,34.60078785697826,128,32,100,-73.53046893262334,420,21.01162871846354,1.641906904715329,0.03368492945404074,769.2304658691033,0.019402152575235455,8.940464478453524,2.339424858304848,190,False,False,True,1
5,2.22957959619481,100,29.912109733239518,512,128,100,-75.92054298903187,438,19.925399525372548,1.6230711317106854,0.04278071674840285,405.16673363359865,0.17895305279605012,5.670654118323448,4.6782354512531406,388,False,False,False,0
8,0.14442850793506035,100,28.918952256173206,64,32,200,-65.97165793196424,235,22.254365310913933,2.8934789904471163,0.043012062493708585,506.82571611821686,0.1364398633760869,9.020134755278352,3.614880371039923,248,False,False,True,1
3,2.7086849855759616,100,27.013954044477536,64,32,100,-57.057920829286985,486,11.913647033750394,3.6126506412902315,0.012656416814909314,191.77153206663115,0.12718023530923156,5.80665357999578,2.1127187068332107,473,False,False,True,0
4,2.5567916231735444,100,14.151871308337842,128,64,50,-68.55634277933474,124,22.889992295856274,8.078892903190425,0.01683440797545859,165.7527814295033,0.12892104425555853,18.86558069539945,2.8917076374557205,367,True,False,False,0
9,2.0034140496792197,150,11.477645521891363,512,32,50,-61.85760488267605,424,18.92249070831256,2.43451239174029,0.0224448272303859,516.0297185596904,0.06629126883134918,14.925810085890927,4.386325103540178,234,False,True,False,1
7,1.779664710322153,150,27.268157877831577,128,32,50,-61.736473794152154,282,15.029935111884033,1.3968299475777892,0.022827971401652915,371.4369467013312,0.08887745573497466,18.29933975024587,2.34185580473059,307,True,False,False,0
1,2.676907494418957,60,28.2196555564144,128,256,200,-82.18692756035205,267,22.237828836185358,4.545887569417497,0.036351444707236516,651.5205149225177,0.16186510112180078,15.75936022205856,3.1017622806095244,143,False,False,False,1
4,0.5559905385861433,150,11.174324777453496,512,64,50,-86.29584021795021,437,22.038468015229363,4.747529531277283,0.03492531683010739,138.70194890011473,0.06821239701789503,6.969303066239589,3.7186798930060903,482,True,False,False,0
4,0.23690748657248584,60,33.2012937557212,128,256,200,-59.94179664124207,277,22.68562872575091,5.058166043700588,0.029783591120392548,209.5897398396089,0.09930383981881238,19.108723051029468,4.018117355306966,436,True,True,False,0
9,0.7185305097286143,60,12.278515986116938,64,256,200,-81.14106041078782,472,11.732768501604733,8.442131896242717,0.018450549292350717,878.6717299957556,0.013730131563654133,18.49839580449151,1.6955687002589794,342,True,False,True,0
6,2.3837348361005706,100,17.14751334428006,512,128,50,-54.83319967386474,194,24.54041867493664,1.8820487338384755,0.025279338787612134,609.6804593671941,0.14937608705774627,10.221141168515535,3.260609218709156,204,False,False,False,1
9,0.10401080017944997,150,26.80974531996761,512,128,100,-96.51546516349401,132,24.394392306845965,7.335478741797659,0.031743758738606784,740.8490803221044,0.08936341356893507,6.673000105275148,4.6487996019848055,352,False,False,False,0
6,1.7484205052504689,150,14.246814860111908,512,64,400,-97.08912439623302,210,15.362044682526122,4.041510139407617,0.028719414644157677,857.7749068365662,0.1098181660099847,15.562321261833107,4.873439126038775,220,True,True,False,1
6,2.9863125485739297,60,11.38539721105611,512,64,200,-53.649791994929586,245,10.988410273178795,3.7898212279192296,0.015091701323803136,517.450908655047,0.031790970384044145,15.925419541050838,3.624580170237433,308,False,False,False,0
5,2.567088281512618,60,18.278662229103745,128,128,50,-67.57725429092827,480,12.505835042031785,9.39288813477382,0.03598041974007695,784.9543455707285,0.19842570346961302,18.452435672610605,4.934643216639943,301,True,False,True,0
5,1.5643370671307684,28,29.149289371379478,128,128,200,-81.02003217758339,330,24.892462381670455,3.2362167197506784,0.012922071072426423,572.127021166172,0.06746888712712074,5.789836391766199,3.2829409959045632,481,False,True,False,1
2,0.19092272785992703,28,20.34196697463151,64,128,100,-62.24697925919086,371,18.445194147574945,6.782786518054297,0.025127787323243212,300.4738932463335,0.13064803570332556,7.125557570410578,2.770420119123733,481,True,False,True,0
8,2.4941205431571296,60,26.32432304769848,256,128,100,-66.38365950031795,435,15.349326982390782,3.4761498163848286,0.038401173907009166,403.89055192084555,0.12043490552234842,13.973731893187734,3.2063498357929836,346,True,False,True,0
8,1.7969355245316316,28,24.490477430703415,256,128,50,-73.43994765902019,137,14.323040407750582,5.564294943763466,0.01080094138078826,541.3153969500947,0.15916751874574817,14.286973263051237,1.4628495770540884,270,False,True,False,0
1,0.3447989911787005,28,10.55546205063951,64,256,200,-95.05633286686744,234,13.854876029664213,8.076636033366501,0.032799312761812645,385.1969969550437,0.0658290215681725,5.504144934725094,2.606863678741551,442,True,False,False,0
8,0.2815718544700686,60,34.71349967614267,256,64,400,-59.39102063536242,433,19.96229147581723,8.935502711646345,0.02338083896573189,401.97492221490853,0.1536261955494751,10.953980765924875,2.833620212122115,409,False,False,True,0
5,2.728880458309777,60,11.035702220484694,64,256,400,-56.698840465968765,334,16.29081747279529,8.548275162655454,0.010353273736909379,403.6535481238898,0.08267532883028952,13.762425969140736,4.394511194883913,386,True,False,True,0
2,2.0076007888142353,150,34.19506844121213,128,256,200,-91.39156557236754,418,24.481160490529174,6.239626625301758,0.017615330842438874,210.55598097139375,0.08812058351080633,16.068669997276007,4.0345943709697885,483,True,False,True,0
2,2.4878603979502665,60,23.746604459109953,512,32,200,-57.47441740114667,467,20.257645459680422,3.239346838043999,0.04763784773082618,176.17834649102622,0.13781538003248633,9.742260376674928,3.405706340899203,174,False,False,True,0
6,2.636936700846802,60,34.07897567662666,512,256,200,-56.10763444917179,444,21.880668865734417,6.951100449356792,0.03084595622020362,141.8464357221739,0.15901429663068908,12.258552395327621,2.3891089395050797,132,False,True,False,0
9,1.7153170561449667,100,12.868839985345886,128,128,50,-72.5285693855742,259,14.3911232287474,7.389145412016472,0.04988908818516527,199.86063493090307,0.13670466086290622,17.210823084680136,1.7481383427706283,189,False,True,False,0
1,1.552339055265124,150,22.260212979637828,512,128,100,-67.19104818886565,137,11.187796136629387,1.0962279110215127,0.03099267001458965,409.3363829220562,0.1809771089085189,19.30842595846611,2.3910600836585116,211,True,False,True,0
6,1.2912822309629706,150,14.237602296651467,512,32,400,-80.88813399927542,249,17.317342560728214,4.952894598386871,0.03175745649161073,634.4846252047514,0.0641802156069128,8.454720130847683,3.7192162838365275,260,False,False,False,1
9,0.9508397633733578,150,11.27437192556106,256,32,50,-85.9104176245367,499,14.718723198193409,8.58935838539588,0.0256737205173141,269.3322344884681,0.1811171790993704,8.795633087298445,2.0521511963401324,463,True,False,True,0
8,1.3037878825761353,100,25.43822787655779,128,32,200,-63.90084265241776,407,13.031247475118855,5.406288366187426,0.022401616749256573,899.2079614023742,0.03486406992924195,19.097272811508134,2.7075467828366637,190,True,False,False,0
6,2.321638967190469,60,15.194585524042285,256,32,200,-56.90624254920959,128,24.28963196201292,3.80237897946989,0.02006182212531779,827.5441881155044,0.13531076061569633,10.938667261440253,2.547080939526728,408,False,False,True,1
